"school","schoolLabel","coffeeShop","coffeeShopLabel"
"http://linkedgeodata.org/triplify/way53572700","Liceo scientifico statale Donato Bramante","http://linkedgeodata.org/triplify/node846384813","Torrefazione Costarica"
"http://linkedgeodata.org/triplify/way53825856","Liceo classico statale Salvatore Quasimodo","http://linkedgeodata.org/triplify/node846384813","Torrefazione Costarica"
"http://linkedgeodata.org/triplify/way53583428","Scuola media statale 4 giugno 1859","http://linkedgeodata.org/triplify/node846384813","Torrefazione Costarica"
"http://linkedgeodata.org/triplify/way53583382","Liceo classico statale Salvatore Quasimodo","http://linkedgeodata.org/triplify/node846384813","Torrefazione Costarica"
"http://linkedgeodata.org/triplify/way255808443","Istituto superiore statale di Istruzione Luigi Einaudi","http://linkedgeodata.org/triplify/node846384813","Torrefazione Costarica"
"http://linkedgeodata.org/triplify/way53572687","Scuola materna Gianni Rodari","http://linkedgeodata.org/triplify/node846384813","Torrefazione Costarica"
"http://linkedgeodata.org/triplify/way53695045","Scuola media statale Francesco Baracca","http://linkedgeodata.org/triplify/node846384813","Torrefazione Costarica"
"http://linkedgeodata.org/triplify/way53583395","Scuola elementare statale Giovanni XXIII","http://linkedgeodata.org/triplify/node846384813","Torrefazione Costarica"
"http://linkedgeodata.org/triplify/node3128886920","De Theaterschool","http://linkedgeodata.org/triplify/node866615703","Greenplace"
"http://linkedgeodata.org/triplify/way296847981","Lycée Van-Gogh annexe d'Amsterdam","http://linkedgeodata.org/triplify/node867507880","Kofi-T"
"http://linkedgeodata.org/triplify/node1767428567","Rustenburger","http://linkedgeodata.org/triplify/node867507880","Kofi-T"
"http://linkedgeodata.org/triplify/way296847987","de Avonturijn","http://linkedgeodata.org/triplify/node867507880","Kofi-T"
"http://linkedgeodata.org/triplify/node249329160","Berlage Lyceum","http://linkedgeodata.org/triplify/node867507880","Kofi-T"
"http://linkedgeodata.org/triplify/way296847981","Lycée Vincent van Gogh","http://linkedgeodata.org/triplify/node867507880","Kofi-T"
"http://linkedgeodata.org/triplify/node848763411","auf dem Brinke  - music school","http://linkedgeodata.org/triplify/node867507880","Kofi-T"
"http://linkedgeodata.org/triplify/way262278406","Montessori Lyceum Amsterdam","http://linkedgeodata.org/triplify/node867507880","Kofi-T"
"http://linkedgeodata.org/triplify/way296847984","3e Dalton","http://linkedgeodata.org/triplify/node867507880","Kofi-T"
"http://linkedgeodata.org/triplify/way37178725","Vossius Gymnasium","http://linkedgeodata.org/triplify/node867507880","Kofi-T"
"http://linkedgeodata.org/triplify/way307190245","Stafford Grammar School","http://linkedgeodata.org/triplify/node878468533","Starbucks"
"http://linkedgeodata.org/triplify/way156214514","Dean Close School","http://linkedgeodata.org/triplify/node878468533","Starbucks"
"http://linkedgeodata.org/triplify/way235886053","Wrekin College","http://linkedgeodata.org/triplify/node878468533","Starbucks"
"http://linkedgeodata.org/triplify/way131620325","Maple Hayes Hall Dyslexia School & Research Centre","http://linkedgeodata.org/triplify/node878468533","Starbucks"
"http://linkedgeodata.org/triplify/way58664350","Denstone College","http://linkedgeodata.org/triplify/node878468533","Starbucks"
"http://linkedgeodata.org/triplify/way340676495","Bromsgrove School","http://linkedgeodata.org/triplify/node878468533","Starbucks"
"http://linkedgeodata.org/triplify/way280379545","Concord College","http://linkedgeodata.org/triplify/node878468533","Starbucks"
"http://linkedgeodata.org/triplify/way165609847","St Winefride's Convent School","http://linkedgeodata.org/triplify/node878468533","Starbucks"
"http://linkedgeodata.org/triplify/way23776768","Shrewsbury School","http://linkedgeodata.org/triplify/node878468533","Starbucks"
"http://linkedgeodata.org/triplify/way23896039","Coleham County Primary","http://linkedgeodata.org/triplify/node878468533","Starbucks"
"http://linkedgeodata.org/triplify/way23789803","Shrewsbury High School","http://linkedgeodata.org/triplify/node878468533","Starbucks"
"http://linkedgeodata.org/triplify/way225902712","Moreton Hall School","http://linkedgeodata.org/triplify/node878468533","Starbucks"
"http://linkedgeodata.org/triplify/node1940582721","Winford","http://linkedgeodata.org/triplify/node89088477","208"
"http://linkedgeodata.org/triplify/node1941071610","Volksuniversiteit","http://linkedgeodata.org/triplify/node89088477","208"
"http://linkedgeodata.org/triplify/node89078129","Agatha Snellen School","http://linkedgeodata.org/triplify/node89088477","208"
"http://linkedgeodata.org/triplify/node413925760","Vrije School Utrecht","http://linkedgeodata.org/triplify/node89088477","208"
"http://linkedgeodata.org/triplify/node1765606395","St. Gregorius college","http://linkedgeodata.org/triplify/node89088477","208"
"http://linkedgeodata.org/triplify/node874056581","Faculteit Recht, economie, bestuur en organisatie","http://linkedgeodata.org/triplify/node89088477","208"
"http://linkedgeodata.org/triplify/way137092828","European School","http://linkedgeodata.org/triplify/node89088477","208"
"http://linkedgeodata.org/triplify/node413926322","OBS Pieterskerkhof","http://linkedgeodata.org/triplify/node89088477","208"
"http://linkedgeodata.org/triplify/way334725040","St-Gregorius College","http://linkedgeodata.org/triplify/node89088477","208"
"http://linkedgeodata.org/triplify/way206227383","Helene-Lange-Gymnasium","http://linkedgeodata.org/triplify/node911124178","Rendsburger Teehaus"
"http://linkedgeodata.org/triplify/way258644898","Gymnasium Herderschule","http://linkedgeodata.org/triplify/node911124178","Rendsburger Teehaus"
"http://linkedgeodata.org/triplify/way353922825","Gymnasium Kronwerk","http://linkedgeodata.org/triplify/node911124178","Rendsburger Teehaus"
"http://linkedgeodata.org/triplify/way173588253","Berufsbildungszentrum am Nord-Ostsee-Kanal","http://linkedgeodata.org/triplify/node911124178","Rendsburger Teehaus"
"http://linkedgeodata.org/triplify/way244396892","Christian-Timm-Schule","http://linkedgeodata.org/triplify/node911124178","Rendsburger Teehaus"
"http://linkedgeodata.org/triplify/node564864051","Ejderskolen","http://linkedgeodata.org/triplify/node911124178","Rendsburger Teehaus"
"http://linkedgeodata.org/triplify/node1066597066","IBAF Gehörlosenschule für Pflege/Erziehung","http://linkedgeodata.org/triplify/node911124178","Rendsburger Teehaus"
"http://linkedgeodata.org/triplify/way25207425","Cherry Chase Elementary School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way43793825","Pescadero Elementary School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/node358765982","Foothill College","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way43793921","Pescadero Middle/High School:","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way284062195","Stevens Creek Elementary School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way25355626","Oak Avenue Elementary School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way29101083","Monta Vista High School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way52895234","Pinewood School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way28664567","Cupertino Middle School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way29188970","Saint Nicholas School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way52867129","Grant School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way28664563","West Valley Elementary School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way25355634","Mountain View High","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way25401662","Montclaire Elementary School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way319768196","Bullis Charter Middle School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way28518593","Georgina P Blach Intermediate School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way52869076","Alta Vista High School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way39203151","South Peninsula Hebrew Day School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/node358821581","Blake Hammond Manor School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way39460426","Waldorf School of the Peninsula","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way29231826","Loyola Elementary School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/node358773733","Easterbrook Discovery School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/node358765778","Faria Elementary School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way36981144","Bay School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/node1812680429","MACC Moreland Area Community Center","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/node358838481","Saint Simon Elementary School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way43303917","Holy Cross Elementary School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/node358768483","Jollyman School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way27572904","Calaveras School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way220077183","Branciforte School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/node358765790","Farnham Elementary School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way35473951","Branciforte School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way27589899","San Juan Union School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/node358766466","Gault Elementary School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way220077186","Harbor High Flood Plain","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way27588640","Marguerite Maze Middle School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way45059015","Chualar Elementary School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way169788284","Montessori School Midtown","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way36808921","Robert H Down Elementary School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way27287110","Gilroy High School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way89799523","Oak Avenue Elem School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/node358857397","Veritas Christian Academy","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way36858048","Carmel Middle School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way89799519","Vista Verde Middle School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/node358767781","Hoover School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way89799520","Greenfield Elementary School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way27287059","Ascencion Solorsano Middle School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way89799526","Oak Avenue Elementary School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way27287694","Las Animas Elementary","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way36068099","Highland Elementary School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way36006917","Hayes Elementary School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way36069008","Stillwell Elementary School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/node549664720","Art Museum","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way36068113","Ord Terrace Elementary School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way37396395","Closed","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way239955080","Opportunity School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/node549645907","All Saints' Episcopal Day School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
"http://linkedgeodata.org/triplify/way36068110","Manzinita Elementary School","http://linkedgeodata.org/triplify/way164765892","Morro Bay Coffee Company"
